Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,30,0.9523859649122809,0.9418207681365576,0.9629227679692075
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,27,0.9523859649122809,0.941678520625889,0.9629766724503568
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,20,0.9523859649122809,0.9365576102418208,0.9686909581646423
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,17,0.9523859649122809,0.9365576102418208,0.9681365576102419
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,19,0.9523859649122809,0.9523470839260313,0.9536238986238986
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,19,0.9523859649122809,0.9470839260312944,0.957737899843163
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,26,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,26,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,19,0.9523859649122807,0.9470839260312947,0.9592105263157894
KNeighborsClassifier(n_neighbors=17),17,Original,29,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,30,0.9523859649122807,0.9365576102418208,0.9684962406015037
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,24,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,25,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,24,0.9523859649122807,0.9470839260312944,0.9589743589743589
KNeighborsClassifier(n_neighbors=3),3,Original,28,0.9523859649122807,0.9418207681365576,0.9633980133980133
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,24,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,24,0.9523859649122807,0.9418207681365576,0.9632392832392831
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,24,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,24,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,19,0.9523859649122807,0.9523470839260313,0.9528868949921581
KNeighborsClassifier(n_neighbors=15),15,Original,28,0.9523859649122807,0.9418207681365576,0.9635481635481635
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,30,0.9523859649122807,0.9470839260312947,0.9585470085470085
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,30,0.9523859649122807,0.9364153627311522,0.9678018575851393
KNeighborsClassifier(n_neighbors=19),19,Original,24,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(),5,StandardScaler,16,0.9523859649122807,0.931294452347084,0.974081774081774
KNeighborsClassifier(n_neighbors=9),9,Original,24,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,16,0.9523859649122807,0.9365576102418208,0.9689608636977057
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,17,0.9523859649122807,0.9418207681365576,0.963540260908682
KNeighborsClassifier(n_neighbors=9),9,Original,26,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,24,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(),5,Normalizer,27,0.9523859649122807,0.9470839260312944,0.9578338778338777
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,26,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,29,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,28,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,24,0.9523859649122807,0.9418207681365576,0.9632392832392831
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,25,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(),5,RobustScaler,25,0.9523859649122807,0.9470839260312944,0.9582771030139451
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,28,0.9523859649122807,0.9418207681365576,0.9633980133980133
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,24,0.9523859649122807,0.9365576102418208,0.9688034188034187
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,27,0.9523859649122807,0.9418207681365576,0.9633980133980133
KNeighborsClassifier(n_neighbors=11),11,Original,30,0.9523859649122807,0.9418207681365576,0.9632495653548284
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,27,0.9523859649122807,0.9418207681365576,0.9633980133980133
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,23,0.9523859649122807,0.9418207681365576,0.9627067669172933
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,23,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,23,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,21,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,26,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,26,0.9523859649122807,0.9418207681365576,0.9638326585695006
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,26,0.9523859649122807,0.9365576102418208,0.9689535689535689
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,21,0.9523859649122807,0.9418207681365576,0.9639541160593792
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,29,0.9523859649122807,0.9364153627311522,0.96796992481203
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,22,0.9523508771929825,0.9365576102418208,0.9688186161870371
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,22,0.9523508771929825,0.9470839260312944,0.9583674883674883
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,20,0.9523508771929825,0.9470839260312944,0.9592857142857143
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,20,0.9523508771929825,0.9523470839260313,0.953932778932779
KNeighborsClassifier(),5,RobustScaler,30,0.9523508771929825,0.9418207681365576,0.9632465779834201
KNeighborsClassifier(n_neighbors=13),13,Normalizer,17,0.9523508771929825,0.9576102418207683,0.9493162393162393
KNeighborsClassifier(),5,QuantileTransformer,19,0.9523508771929825,0.9470839260312944,0.9580078053762264
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,21,0.9523508771929825,0.9470839260312944,0.9591176470588236
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,19,0.9523508771929825,0.9418207681365576,0.9630352104036314
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,18,0.9523508771929825,0.9365576102418208,0.9685487106539737
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,20,0.9523508771929825,0.9365576102418208,0.9688051209103842
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,26,0.9523508771929825,0.9523470839260313,0.9541496374423204
KNeighborsClassifier(n_neighbors=15),15,Normalizer,18,0.9523508771929825,0.9469416785206259,0.9588191632928474
KNeighborsClassifier(n_neighbors=21),21,Normalizer,6,0.9523508771929825,0.9576102418207683,0.9485346682715103
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,30,0.9523508771929825,0.9365576102418208,0.9694871794871794
KNeighborsClassifier(n_neighbors=19),19,Normalizer,17,0.9523508771929825,0.9523470839260313,0.953901098901099
KNeighborsClassifier(n_neighbors=1),1,Original,20,0.9523508771929825,0.957610241820768,0.9490635594615056
KNeighborsClassifier(n_neighbors=17),17,Normalizer,19,0.9523508771929825,0.9522048364153626,0.9532636077372919
KNeighborsClassifier(n_neighbors=3),3,Normalizer,21,0.9523508771929825,0.9469416785206259,0.9580071974808817
KNeighborsClassifier(),5,Normalizer,9,0.9523508771929825,0.9576102418207683,0.9493866780773071
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,29,0.9523508771929825,0.9418207681365576,0.9637728937728938
KNeighborsClassifier(n_neighbors=21),21,Normalizer,7,0.9523508771929825,0.9576102418207683,0.9493945807167886
KNeighborsClassifier(n_neighbors=13),13,Normalizer,7,0.9523508771929825,0.962873399715505,0.9446858233764523
KNeighborsClassifier(n_neighbors=15),15,Normalizer,8,0.9523508771929825,0.962873399715505,0.9446858233764523
KNeighborsClassifier(n_neighbors=13),13,Normalizer,8,0.9523508771929825,0.962873399715505,0.9446858233764523
KNeighborsClassifier(n_neighbors=11),11,Normalizer,8,0.9523508771929825,0.962873399715505,0.9446858233764523
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,30,0.9523508771929825,0.9364153627311522,0.9682636077372919
KNeighborsClassifier(n_neighbors=13),13,Normalizer,19,0.9523508771929825,0.9469416785206259,0.9588191632928474
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,30,0.9523508771929825,0.9365576102418208,0.9694871794871794
KNeighborsClassifier(n_neighbors=3),3,Original,20,0.9523508771929825,0.9365576102418208,0.9688051209103842
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,22,0.9523508771929825,0.9418207681365576,0.963697705802969
KNeighborsClassifier(n_neighbors=23),23,Normalizer,18,0.9523508771929825,0.941678520625889,0.9632928475033739
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,28,0.9523508771929825,0.9418207681365576,0.964081774081774
KNeighborsClassifier(n_neighbors=3),3,Normalizer,24,0.9523508771929825,0.9469416785206259,0.9580071974808817
KNeighborsClassifier(n_neighbors=11),11,Original,29,0.9523508771929825,0.9470839260312944,0.9586763686763687
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,29,0.9523508771929825,0.9418207681365576,0.964081774081774
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,29,0.9523508771929825,0.9418207681365576,0.9637728937728938
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,29,0.9523508771929825,0.9418207681365576,0.9637728937728938
KNeighborsClassifier(),5,Normalizer,24,0.9523508771929825,0.9469416785206258,0.9578874420979684
KNeighborsClassifier(n_neighbors=9),9,Normalizer,25,0.9523508771929825,0.9469416785206258,0.9578874420979684
KNeighborsClassifier(n_neighbors=15),15,Normalizer,5,0.9523157894736842,0.962873399715505,0.9445508706099206
KNeighborsClassifier(n_neighbors=25),25,Normalizer,6,0.9523157894736842,0.962873399715505,0.9445362811216469
KNeighborsClassifier(n_neighbors=23),23,Normalizer,6,0.9523157894736842,0.962873399715505,0.9445362811216469
KNeighborsClassifier(),5,RobustScaler,22,0.9523157894736842,0.9470839260312944,0.9582533256217467
KNeighborsClassifier(n_neighbors=11),11,Normalizer,5,0.9523157894736842,0.962873399715505,0.9445508706099206
KNeighborsClassifier(n_neighbors=7),7,Normalizer,25,0.9523157894736842,0.9522048364153626,0.953285552759237
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,30,0.952315789473684,0.957610241820768,0.948805120910384
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,22,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(),5,MaxAbsScaler,21,0.9498245614035088,0.931294452347084,0.9675358875358876
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,20,0.9498245614035088,0.9365576102418208,0.962962082962083
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,18,0.9498245614035088,0.926031294452347,0.9733997155049787
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,23,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(n_neighbors=25),25,Original,17,0.9498245614035088,0.9207681365576104,0.9785054285054284
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,23,0.9498245614035088,0.9365576102418208,0.9627940157351922
KNeighborsClassifier(n_neighbors=23),23,Original,17,0.9498245614035088,0.9207681365576104,0.9783466983466983
KNeighborsClassifier(n_neighbors=17),17,Original,17,0.9498245614035088,0.926031294452347,0.9732501732501733
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,17,0.9498245614035088,0.931294452347084,0.9676946176946177
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,17,0.9498245614035088,0.926031294452347,0.9732501732501733
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,20,0.9498245614035088,0.9365576102418208,0.9625572246624878
KNeighborsClassifier(n_neighbors=23),23,Original,18,0.9498245614035088,0.926031294452347,0.9732501732501733
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,23,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,21,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,22,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,21,0.9498245614035088,0.926031294452347,0.9727911427911428
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,21,0.9498245614035088,0.926031294452347,0.9727732257144022
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,22,0.9498245614035087,0.926031294452347,0.972623075564252
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,23,0.9498245614035087,0.9207681365576104,0.9785054285054284
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,16,0.9498245614035087,0.931294452347084,0.9679791127159548
KNeighborsClassifier(n_neighbors=15),15,Original,17,0.9498245614035087,0.926031294452347,0.9731073178441599
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,5,0.9497894736842106,0.931294452347084,0.9686763686763686
KNeighborsClassifier(),5,MaxAbsScaler,19,0.9497894736842106,0.9365576102418208,0.9638045738045738
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,16,0.9497894736842106,0.931294452347084,0.968541415909837
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,16,0.9497894736842106,0.9365576102418208,0.9629858603542815
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,3,0.9497894736842106,0.931294452347084,0.9686763686763686
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,3,0.9497894736842106,0.931294452347084,0.9686763686763686
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,18,0.9497894736842106,0.9207681365576101,0.9782117455801667
KNeighborsClassifier(n_neighbors=17),17,Original,16,0.9497894736842106,0.926031294452347,0.9733997155049787
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,16,0.9497894736842106,0.926031294452347,0.9733997155049787
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,23,0.9497894736842106,0.931294452347084,0.9676854297906929
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,18,0.9497894736842106,0.9207681365576101,0.9782117455801667
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,18,0.9497894736842106,0.926031294452347,0.9731152204836416
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,5,0.9497894736842106,0.9365576102418208,0.9632709632709634
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,16,0.9497894736842106,0.926031294452347,0.9733997155049787
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,19,0.9497894736842106,0.9365576102418208,0.9638045738045738
KNeighborsClassifier(n_neighbors=21),21,Original,24,0.9497894736842104,0.926031294452347,0.9735267656320288
KNeighborsClassifier(),5,MinMaxScaler,23,0.9497894736842104,0.9365576102418208,0.963697705802969
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,23,0.9497894736842104,0.9365576102418208,0.9632928475033739
KNeighborsClassifier(),5,StandardScaler,23,0.9497894736842104,0.9365576102418208,0.9628417196838249
KNeighborsClassifier(n_neighbors=23),23,Original,24,0.9497894736842104,0.926031294452347,0.9733680354732985
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,23,0.9497894736842104,0.9418207681365576,0.9581421502474134
KNeighborsClassifier(),5,Original,20,0.9497894736842104,0.926031294452347,0.9736842105263157
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,25,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,25,0.9497894736842104,0.931294452347084,0.9679626300678932
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,25,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,24,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,26,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,17,0.9497894736842104,0.9365576102418208,0.963697705802969
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,28,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,30,0.9497894736842104,0.9365576102418208,0.9630004498425551
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,19,0.9497894736842104,0.9470839260312947,0.9525641025641025
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,17,0.9497894736842104,0.926031294452347,0.9736842105263157
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,17,0.9497894736842104,0.931294452347084,0.9685560053981106
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,20,0.9497894736842104,0.926031294452347,0.9735267656320288
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,4,0.9497894736842104,0.931294452347084,0.9683760683760685
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,29,0.9497894736842104,0.931294452347084,0.9679626300678932
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,29,0.9497894736842104,0.931294452347084,0.9677945628410024
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,20,0.9497894736842104,0.926031294452347,0.9735267656320288
