Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,6,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,10,0.9392280701754385,0.9155049786628734,0.9628205128205127
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,5,0.9392280701754385,0.9153627311522048,0.9621219715956558
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,17,0.9392280701754385,0.9153627311522048,0.9616621146032911
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=23),23,Original,30,0.9392280701754385,0.9100995732574682,0.967039417039417
KNeighborsClassifier(n_neighbors=25),25,MaxAbsScaler,6,0.9392280701754385,0.9100995732574682,0.9675187969924813
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,6,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,8,0.9391929824561404,0.931294452347084,0.94823436797121
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,23,0.9391929824561404,0.9418207681365576,0.9383265856950066
KNeighborsClassifier(n_neighbors=21),21,Original,10,0.9391929824561404,0.9100995732574679,0.9675094599243206
KNeighborsClassifier(n_neighbors=19),19,Original,10,0.9391929824561404,0.9100995732574679,0.9675094599243206
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,8,0.9391929824561404,0.9207681365576101,0.9572398946083156
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,8,0.9391929824561404,0.9206258890469418,0.9575335775335775
KNeighborsClassifier(n_neighbors=7),7,Normalizer,9,0.9391929824561404,0.9470839260312944,0.9337473545432466
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,10,0.9391929824561404,0.931294452347084,0.9471969945654155
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,12,0.9391929824561404,0.9155049786628734,0.9626273829369805
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,10,0.9391929824561404,0.9100995732574679,0.9675094599243206
KNeighborsClassifier(n_neighbors=17),17,Normalizer,18,0.9391929824561404,0.9311522048364154,0.9472996594049224
KNeighborsClassifier(n_neighbors=11),11,Original,10,0.9391929824561404,0.931294452347084,0.9471969945654155
KNeighborsClassifier(),5,StandardScaler,26,0.9391929824561404,0.931294452347084,0.9483882783882784
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,22,0.9391929824561404,0.9470839260312944,0.9340443040057931
KNeighborsClassifier(n_neighbors=1),1,Original,25,0.9391929824561404,0.9365576102418208,0.9426450742240216
KNeighborsClassifier(n_neighbors=13),13,Original,7,0.9391929824561404,0.9258890469416785,0.9524370524370525
KNeighborsClassifier(n_neighbors=1),1,Original,29,0.9391929824561404,0.9418207681365576,0.938434547908232
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,5,0.9391929824561404,0.926031294452347,0.953000378000378
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,6,0.9391929824561404,0.9206258890469418,0.9576658106069871
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,14,0.9391929824561404,0.926031294452347,0.9530780780780781
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,6,0.9391929824561404,0.926031294452347,0.9531786311198076
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,29,0.9391929824561404,0.9153627311522048,0.9623812547961155
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,26,0.9391929824561404,0.9100995732574682,0.9681048775785618
KNeighborsClassifier(n_neighbors=15),15,Normalizer,14,0.9391929824561404,0.931294452347084,0.9468881142565353
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,12,0.9391929824561404,0.926031294452347,0.9519753022848997
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,19,0.9391929824561404,0.9100995732574679,0.9674095147779358
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,23,0.9391929824561404,0.9470839260312944,0.9342240215924426
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,7,0.9391929824561404,0.9258890469416785,0.9524370524370525
KNeighborsClassifier(n_neighbors=9),9,Original,16,0.9391929824561404,0.9207681365576104,0.9584432234432235
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,19,0.9391929824561404,0.9155049786628734,0.9631129104813315
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,11,0.9391929824561404,0.931294452347084,0.9479412929412929
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,6,0.9391929824561404,0.9153627311522048,0.9635481635481635
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,8,0.9391929824561404,0.9207681365576101,0.9578655578655578
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,30,0.9391929824561404,0.9153627311522048,0.9623905918642761
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,11,0.9391929824561404,0.9365576102418208,0.9428124799177431
KNeighborsClassifier(n_neighbors=9),9,Original,8,0.9391929824561404,0.9207681365576104,0.9575652575652576
KNeighborsClassifier(n_neighbors=11),11,Original,8,0.9391929824561404,0.9206258890469418,0.9570254464991308
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,17,0.9391929824561404,0.9100995732574679,0.966631589572766
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,17,0.9391929824561404,0.9100995732574679,0.9674095147779358
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,8,0.9391929824561404,0.9258890469416785,0.9524370524370525
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,5,0.9391929824561404,0.9206258890469418,0.9576658106069871
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,30,0.9391929824561404,0.9153627311522048,0.9623812547961155
KNeighborsClassifier(n_neighbors=3),3,Normalizer,29,0.9391929824561404,0.9311522048364154,0.9469966394115001
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,16,0.9391929824561404,0.9100995732574682,0.9681048775785618
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,11,0.9391929824561404,0.9207681365576101,0.9572305575401551
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,7,0.9391929824561404,0.9206258890469418,0.9576658106069871
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,17,0.9391929824561404,0.9206258890469418,0.9565664160401003
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,21,0.9391929824561404,0.9155049786628734,0.9634132107816319
KNeighborsClassifier(n_neighbors=11),11,QuantileTransformer,5,0.9391929824561404,0.9365576102418208,0.9429712100764732
KNeighborsClassifier(n_neighbors=11),11,Original,11,0.9391929824561404,0.931294452347084,0.9479412929412929
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,8,0.9391929824561404,0.9207681365576101,0.9578655578655578
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,21,0.9391929824561404,0.9155049786628734,0.96228106259066
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,8,0.9391929824561404,0.9206258890469418,0.9570254464991308
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,16,0.9391929824561404,0.9048364153627311,0.9726726726726728
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,16,0.9391929824561404,0.9048364153627311,0.9726726726726728
KNeighborsClassifier(),5,RobustScaler,5,0.9391929824561404,0.9365576102418208,0.9433674883674884
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,15,0.9391929824561404,0.9100995732574679,0.9669239872335847
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,28,0.9391929824561404,0.9153627311522048,0.9623812547961155
KNeighborsClassifier(n_neighbors=11),11,Original,17,0.9391929824561404,0.9153627311522048,0.9623905918642761
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,7,0.9391929824561404,0.9206258890469418,0.9575335775335775
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,12,0.9391929824561404,0.9260312944523472,0.9519846393530603
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,22,0.9391578947368421,0.9418207681365576,0.9389260312944524
KNeighborsClassifier(n_neighbors=13),13,Original,12,0.9391578947368421,0.9207681365576101,0.958140203449801
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,10,0.9391578947368421,0.9100995732574679,0.9675094599243206
KNeighborsClassifier(n_neighbors=15),15,Original,17,0.9391578947368421,0.9153627311522048,0.962873399715505
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,21,0.9391578947368421,0.957610241820768,0.9254212454212454
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,25,0.9391578947368421,0.9258890469416785,0.9525853094274147
KNeighborsClassifier(n_neighbors=1),1,Normalizer,11,0.9391578947368421,0.931294452347084,0.9476726726726727
KNeighborsClassifier(n_neighbors=9),9,Normalizer,12,0.9391578947368421,0.9365576102418208,0.9427098150782361
KNeighborsClassifier(n_neighbors=3),3,Normalizer,6,0.9391578947368421,0.9418207681365576,0.9385764751618411
KNeighborsClassifier(n_neighbors=1),1,Normalizer,23,0.9391578947368421,0.9470839260312944,0.932651274756538
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,30,0.9391578947368421,0.9470839260312944,0.9338461538461539
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,13,0.9391578947368421,0.9207681365576104,0.9572563772563774
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,18,0.9391578947368421,0.9260312944523472,0.9527142527142527
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,18,0.9391578947368421,0.9207681365576101,0.9584130781499202
KNeighborsClassifier(n_neighbors=3),3,Normalizer,17,0.9391578947368421,0.9206258890469418,0.9584199584199584
KNeighborsClassifier(n_neighbors=11),11,QuantileTransformer,15,0.9391578947368421,0.926031294452347,0.9527527151211361
KNeighborsClassifier(n_neighbors=7),7,Normalizer,12,0.9391578947368421,0.9365576102418208,0.9431365576102418
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,24,0.9391578947368421,0.9258890469416785,0.9525853094274147
KNeighborsClassifier(n_neighbors=9),9,Original,11,0.9391578947368421,0.9207681365576101,0.9586257309941522
KNeighborsClassifier(n_neighbors=1),1,Normalizer,30,0.9391578947368421,0.9523470839260313,0.9293393740762161
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,4,0.9391578947368421,0.9207681365576101,0.9572477972477973
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,30,0.9391578947368421,0.931294452347084,0.9486379410063621
KNeighborsClassifier(n_neighbors=1),1,Normalizer,22,0.9391578947368421,0.9470839260312944,0.9333333333333332
KNeighborsClassifier(),5,Normalizer,8,0.9391578947368421,0.9523470839260313,0.9291589604811683
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,11,0.9391578947368421,0.9207681365576101,0.9586257309941522
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,26,0.9391578947368421,0.9260312944523472,0.9531416031416032
KNeighborsClassifier(n_neighbors=11),11,Normalizer,14,0.9391578947368421,0.9365576102418208,0.9425596649280858
KNeighborsClassifier(n_neighbors=19),19,Normalizer,15,0.9391578947368421,0.9364153627311522,0.9420535920535921
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,23,0.939157894736842,0.9260312944523472,0.9531994211405976
KNeighborsClassifier(n_neighbors=3),3,Normalizer,5,0.9391228070175439,0.9365576102418208,0.9425675675675675
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,22,0.9391228070175439,0.931294452347084,0.9483349210129395
KNeighborsClassifier(),5,Normalizer,13,0.9391228070175439,0.9418207681365576,0.9378509075877497
KNeighborsClassifier(n_neighbors=9),9,Normalizer,10,0.9391228070175439,0.9418207681365576,0.938868264927315
KNeighborsClassifier(n_neighbors=21),21,Normalizer,13,0.9391228070175439,0.9418207681365576,0.9379931550984182
KNeighborsClassifier(),5,Normalizer,18,0.9391228070175439,0.9311522048364154,0.9490823211875844
KNeighborsClassifier(n_neighbors=13),13,Normalizer,15,0.9391228070175439,0.9311522048364154,0.9470237443921654
KNeighborsClassifier(n_neighbors=23),23,Normalizer,4,0.9390877192982456,0.926031294452347,0.9530780780780781
KNeighborsClassifier(),5,MinMaxScaler,9,0.9366315789473685,0.9207681365576104,0.952159852159852
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,9,0.9366315789473685,0.926031294452347,0.9467042417506815
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,6,0.9366315789473685,0.9207681365576104,0.9522691343743975
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,9,0.9366315789473685,0.9207681365576104,0.9520097020097019
KNeighborsClassifier(),5,RobustScaler,8,0.9366315789473685,0.9207681365576104,0.9524601524601526
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,9,0.9366315789473683,0.9155049786628734,0.9573099415204677
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,18,0.9365964912280702,0.8995732574679943,0.9721971595655807
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,8,0.9365964912280702,0.9206258890469418,0.9509937004673847
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,18,0.9365964912280702,0.8995732574679943,0.9721971595655807
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,5,0.9365964912280702,0.926031294452347,0.9480994152046783
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,9,0.9365964912280702,0.9100995732574682,0.961953904368765
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,12,0.9365964912280702,0.9102418207681365,0.9617756512493354
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,7,0.9365964912280702,0.9153627311522048,0.9562396186544794
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,9,0.9365964912280702,0.9100995732574682,0.961953904368765
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,8,0.9365964912280702,0.9155049786628734,0.9573099415204677
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,6,0.9365964912280702,0.9048364153627311,0.9675187969924813
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,6,0.9365964912280702,0.9100995732574682,0.961953904368765
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,7,0.9365964912280702,0.9100995732574682,0.9620759515496358
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,9,0.9365964912280702,0.9207681365576101,0.9509937004673846
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,6,0.9365964912280702,0.9048364153627311,0.9678362573099417
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,7,0.9365964912280702,0.9048364153627311,0.9678362573099417
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,8,0.9365964912280702,0.9153627311522048,0.9567079861816705
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,8,0.9365964912280702,0.9206258890469418,0.9517293233082708
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,8,0.9365964912280702,0.9153627311522048,0.956371851727889
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,17,0.9365964912280701,0.9100995732574679,0.9609173038584803
KNeighborsClassifier(n_neighbors=15),15,Original,16,0.9365964912280701,0.8995732574679943,0.9729412929412928
KNeighborsClassifier(n_neighbors=13),13,Original,9,0.9365964912280701,0.9207681365576101,0.9515335115335116
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,12,0.9365964912280701,0.926031294452347,0.9474583895636526
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,7,0.9365964912280701,0.9207681365576101,0.9516829046240811
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,11,0.9365964912280701,0.931294452347084,0.9423532844585475
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,11,0.9365964912280701,0.926031294452347,0.9467141867141867
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,9,0.9365964912280701,0.9207681365576101,0.9522691343743975
KNeighborsClassifier(n_neighbors=25),25,Original,30,0.9365964912280701,0.9048364153627311,0.9668806868806868
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,8,0.9365964912280701,0.9155049786628734,0.9569116627940157
KNeighborsClassifier(),5,MaxAbsScaler,5,0.9365964912280701,0.9155049786628734,0.9571062271062271
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,16,0.9365964912280701,0.8995732574679943,0.9729412929412928
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,13,0.9365964912280701,0.9207681365576104,0.9516317016317016
KNeighborsClassifier(n_neighbors=11),11,QuantileTransformer,8,0.9365964912280701,0.9155049786628734,0.956620699561876
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,12,0.9365964912280701,0.926031294452347,0.9474583895636526
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,6,0.9365964912280701,0.9155049786628734,0.9572477972477973
KNeighborsClassifier(),5,Original,6,0.9365964912280701,0.9207681365576101,0.9513561072384601
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,30,0.9365964912280701,0.9048364153627311,0.9668806868806868
KNeighborsClassifier(n_neighbors=3),3,Normalizer,11,0.936561403508772,0.9260312944523472,0.9470549120549121
KNeighborsClassifier(n_neighbors=1),1,Original,26,0.936561403508772,0.9418207681365576,0.9340443040057931
KNeighborsClassifier(n_neighbors=1),1,Original,28,0.936561403508772,0.9365576102418208,0.9390229668791928
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,17,0.936561403508772,0.9100995732574682,0.9623905918642761
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,7,0.936561403508772,0.9206258890469418,0.9517834576658106
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,12,0.936561403508772,0.9207681365576101,0.95212545243505
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,20,0.936561403508772,0.9102418207681365,0.9627954501638711
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,28,0.936561403508772,0.9365576102418208,0.9390229668791928
